age,year,brandname_tradename,cost_type,price.2023
ped,2018,twinrix,cdc,65.69662308
ped,2019,twinrix,cdc,65.752183
ped,2020,twinrix,cdc,65.93188054
ped,2021,twinrix,cdc,67.34605795
ped,2022,twinrix,cdc,67.09935301
ped,2023,twinrix,cdc,69.67252198
ped,2005,twinrix,private,132.2605759
ped,2006,twinrix,private,127.2790764
ped,2007,twinrix,private,121.9312727
ped,2008,twinrix,private,117.7061517
ped,2009,twinrix,private,117.7057834
ped,2010,twinrix,private,126.6253962
ped,2011,twinrix,private,122.9446691
ped,2012,twinrix,private,121.8859511
ped,2013,twinrix,private,119.0058276
ped,2014,twinrix,private,116.2245523
ped,2015,twinrix,private,113.2443523
ped,2016,twinrix,private,111.5280749
ped,2017,twinrix,private,111.2246133
ped,2018,twinrix,private,113.1621784
ped,2019,twinrix,private,113.3139576
ped,2020,twinrix,private,111.8701885
ped,2021,twinrix,private,116.7045103
ped,2022,twinrix,private,115.7755569
ped,2023,twinrix,private,121.0072198
adult,2001,vaqta,cdc,35.19327028
adult,2002,vaqta,cdc,32.93596266
adult,2003,vaqta,cdc,32.50942001
adult,2004,vaqta,cdc,31.30322218
adult,2005,vaqta,cdc,31.68997101
adult,2006,vaqta,cdc,30.09785787
adult,2007,vaqta,cdc,28.82272912
adult,2008,vaqta,cdc,28.40076722
adult,2009,vaqta,cdc,29.08864354
adult,2010,vaqta,cdc,27.81075493
adult,2011,vaqta,cdc,26.98957566
adult,2012,vaqta,cdc,27.41619528
adult,2013,vaqta,cdc,31.11753212
adult,2014,vaqta,cdc,30.84731481
adult,2015,vaqta,cdc,31.50029389
adult,2016,vaqta,cdc,31.50749319
adult,2017,vaqta,cdc,33.84209427
adult,2018,vaqta,cdc,33.54818534
adult,2019,vaqta,cdc,33.05188701
adult,2020,vaqta,cdc,33.53068818
adult,2021,vaqta,cdc,35.99601953
adult,2022,vaqta,cdc,37.24723163
adult,2023,vaqta,cdc,39.25342033
adult,2001,vaqta,private,103.6893242
adult,2002,vaqta,private,99.01852495
adult,2003,vaqta,private,74.35035721
adult,2004,vaqta,private,105.3602215
adult,2005,vaqta,private,107.449259
adult,2006,vaqta,private,101.7046575
adult,2007,vaqta,private,96.79317891
adult,2008,vaqta,private,91.56279405
adult,2009,vaqta,private,91.98928224
adult,2010,vaqta,private,84.47428801
adult,2011,vaqta,private,81.97998197
adult,2012,vaqta,private,73.39010538
adult,2013,vaqta,private,79.66597188
adult,2014,vaqta,private,81.18687125
adult,2015,vaqta,private,79.90010267
adult,2016,vaqta,private,78.9356753
adult,2017,vaqta,private,76.97714558
adult,2018,vaqta,private,75.61774343
adult,2019,vaqta,private,75.36698656
adult,2020,vaqta,private,73.34607449
adult,2021,vaqta,private,74.6026776
adult,2022,vaqta,private,74.79992907
adult,2023,vaqta,private,76.62812637
ped,2001,vaqta,cdc,22.3580732
ped,2002,vaqta,cdc,21.35092928
ped,2003,vaqta,cdc,20.52976272
ped,2004,vaqta,cdc,19.66371421
ped,2005,vaqta,cdc,20.12435772
ped,2006,vaqta,cdc,19.68562596
ped,2007,vaqta,cdc,18.99351078
ped,2008,vaqta,cdc,18.60572696
ped,2009,vaqta,cdc,18.83535925
ped,2010,vaqta,cdc,18.82612865
ped,2011,vaqta,cdc,19.22289258
ped,2012,vaqta,cdc,19.25973124
ped,2013,vaqta,cdc,19.57746597
ped,2014,vaqta,cdc,20.10916031
ped,2015,vaqta,cdc,20.92985684
ped,2016,vaqta,cdc,21.25931124
ped,2017,vaqta,cdc,21.4246349
ped,2018,vaqta,cdc,21.61672585
ped,2019,vaqta,cdc,21.47417977
ped,2020,vaqta,cdc,21.47517825
ped,2021,vaqta,cdc,22.07978841
ped,2022,vaqta,cdc,22.34959813
ped,2023,vaqta,cdc,23.13681319
ped,2001,vaqta,private,50.92371987
ped,2002,vaqta,private,49.51883688
ped,2003,vaqta,private,53.3581614
ped,2004,vaqta,private,52.2367009
ped,2005,vaqta,private,51.3705041
ped,2006,vaqta,private,49.40929424
ped,2007,vaqta,private,47.31601532
ped,2008,vaqta,private,45.62563391
ped,2009,vaqta,private,44.22425937
ped,2010,vaqta,private,42.70275848
ped,2011,vaqta,private,41.49266761
ped,2012,vaqta,private,40.02983898
ped,2013,vaqta,private,39.18801465
ped,2014,vaqta,private,38.23586183
ped,2015,vaqta,private,37.18975472
ped,2016,vaqta,private,36.11576589
ped,2017,vaqta,private,36.15828383
ped,2018,vaqta,private,36.19825675
ped,2019,vaqta,private,36.07220775
ped,2020,vaqta,private,35.09711914
ped,2021,vaqta,private,35.87211411
ped,2022,vaqta,private,35.82012906
ped,2023,vaqta,private,36.59412637
adult,2009,varivax,cdc,81.52145908
adult,2010,varivax,cdc,78.02488922
adult,2011,varivax,cdc,77.6594048
adult,2012,varivax,cdc,78.69325739
adult,2013,varivax,cdc,78.79598874
adult,2014,varivax,cdc,76.43602094
adult,2015,varivax,cdc,78.96551892
adult,2016,varivax,cdc,78.27814644
adult,2017,varivax,cdc,78.40978345
adult,2018,varivax,cdc,83.22556635
adult,2019,varivax,cdc,89.15322161
adult,2020,varivax,cdc,86.47942806
adult,2021,varivax,cdc,91.88783216
adult,2022,varivax,cdc,95.59297646
adult,2023,varivax,cdc,101.5331841
adult,2009,varivax,private,117.3391775
adult,2010,varivax,private,114.5291685
adult,2011,varivax,private,114.4767976
adult,2012,varivax,private,114.4357587
adult,2013,varivax,private,117.990111
adult,2014,varivax,private,118.2864387
adult,2015,varivax,private,123.8706009
adult,2016,varivax,private,129.9200548
adult,2017,varivax,private,135.1401944
adult,2018,varivax,private,138.3227904
adult,2019,varivax,private,144.2355446
adult,2020,varivax,private,143.0712268
adult,2021,varivax,private,147.4293289
adult,2022,varivax,private,152.7073264
adult,2023,varivax,private,159.9271264
ped,2001,varivax,cdc,78.48385517
ped,2002,varivax,cdc,78.04594259
ped,2003,varivax,cdc,77.44919505
ped,2004,varivax,cdc,77.73780472
ped,2005,varivax,cdc,81.29298664
ped,2006,varivax,cdc,90.43056489
ped,2007,varivax,cdc,90.77768615
ped,2008,varivax,cdc,89.81307979
ped,2009,varivax,cdc,92.81590578
ped,2010,varivax,cdc,93.52188984
ped,2011,varivax,cdc,94.40929914
ped,2012,varivax,cdc,94.55858979
ped,2013,varivax,cdc,96.04141411
ped,2014,varivax,cdc,97.50697998
ped,2015,varivax,cdc,100.9128596
ped,2016,varivax,cdc,102.858027
ped,2017,varivax,cdc,105.4202455
ped,2018,varivax,cdc,109.3167166
ped,2019,varivax,cdc,112.6394281
ped,2020,varivax,cdc,113.8113294
ped,2021,varivax,cdc,118.8717909
ped,2022,varivax,cdc,121.0516539
ped,2023,varivax,cdc,130.0092857
ped,2001,varivax,private,93.69913766
ped,2002,varivax,private,94.07813055
ped,2003,varivax,private,104.1778474
ped,2004,varivax,private,102.480577
ped,2005,varivax,private,106.2732423
ped,2006,varivax,private,111.5767906
ped,2007,varivax,private,114.0517617
ped,2008,varivax,private,113.2066034
ped,2009,varivax,private,116.9093236
ped,2010,varivax,private,114.5291685
ped,2011,varivax,private,114.4767976
ped,2012,varivax,private,114.4357587
ped,2013,varivax,private,117.990111
ped,2014,varivax,private,118.2864387
ped,2015,varivax,private,123.8697466
ped,2016,varivax,private,129.9200548
ped,2017,varivax,private,135.1401944
ped,2018,varivax,private,138.3227904
ped,2019,varivax,private,144.2355446
ped,2020,varivax,private,143.0712268
ped,2021,varivax,private,147.5623483
ped,2022,varivax,private,152.7073264
ped,2023,varivax,private,159.9271264
ped,2021,vaxelis,cdc,95.36992507
ped,2022,vaxelis,cdc,94.27786162
ped,2023,vaxelis,cdc,97.11747253
ped,2021,vaxelis,private,138.2463025
ped,2022,vaxelis,private,138.8412535
ped,2023,vaxelis,private,146.0116044
adult,2022,vaxneuvance,cdc,150.0086763
adult,2023,vaxneuvance,cdc,151.0266566
adult,2022,vaxneuvance,private,216.2426606
adult,2023,vaxneuvance,private,215.7089396
ped,2022,vaxneuvance,cdc,162.3876445
ped,2023,vaxneuvance,cdc,162.27
ped,2022,vaxneuvance,private,216.2426606
ped,2023,vaxneuvance,private,215.7089396
#REF!,2001,acthib,cdc,9.487826663
#REF!,2002,acthib,cdc,10.94725912
#REF!,2003,acthib,cdc,11.57447907
#REF!,2004,acthib,cdc,11.23842115
#REF!,2005,acthib,cdc,11.07787406
#REF!,2006,acthib,cdc,11.03151794
#REF!,2007,acthib,cdc,11.03226855
#REF!,2008,acthib,cdc,11.05689711
#REF!,2009,acthib,cdc,11.12093198
#REF!,2010,acthib,cdc,11.01127644
#REF!,2011,acthib,cdc,11.0263243
#REF!,2012,acthib,cdc,11.05743303
#REF!,2013,acthib,cdc,11.08868282
#REF!,2014,acthib,cdc,11.02902817
#REF!,2015,acthib,cdc,11.05501834
#REF!,2016,acthib,cdc,11.04111115
#REF!,2017,acthib,cdc,10.91023833
#REF!,2018,acthib,cdc,10.4403377
#REF!,2019,acthib,cdc,10.38276956
#REF!,2020,acthib,cdc,10.40544756
#REF!,2021,acthib,cdc,10.39599265
#REF!,2022,acthib,cdc,10.5053561
#REF!,2023,acthib,cdc,10.68056044
#REF!,2001,acthib,private,25.16336637
#REF!,2002,acthib,private,24.53299772
#REF!,2003,acthib,private,32.03212962
#REF!,2004,acthib,private,32.54957616
#REF!,2005,acthib,private,31.57362786
#REF!,2006,acthib,private,31.6710016
#REF!,2007,acthib,private,29.92335819
#REF!,2008,acthib,private,28.74793248
#REF!,2009,acthib,private,29.20560481
#REF!,2010,acthib,private,29.55724269
#REF!,2011,acthib,private,29.89690109
#REF!,2012,acthib,private,30.77658837
#REF!,2013,acthib,private,31.1006162
#REF!,2014,acthib,private,30.90812947
#REF!,2015,acthib,private,32.10294601
#REF!,2016,acthib,private,28.41270138
#REF!,2017,acthib,private,17.99332499
#REF!,2018,acthib,private,18.00034851
#REF!,2019,acthib,private,18.19369553
#REF!,2020,acthib,private,18.42357019
#REF!,2021,acthib,private,18.41606669
#REF!,2022,acthib,private,18.4509505
#REF!,2023,acthib,private,18.87838462
#REF!,2009,adacel,cdc,34.25317678
#REF!,2010,adacel,cdc,32.98855114
#REF!,2011,adacel,cdc,32.30933115
#REF!,2012,adacel,cdc,30.249633
#REF!,2013,adacel,cdc,28.89282348
#REF!,2014,adacel,cdc,26.87992008
#REF!,2015,adacel,cdc,27.00256767
#REF!,2016,adacel,cdc,27.3350474
#REF!,2017,adacel,cdc,27.70922146
#REF!,2018,adacel,cdc,27.93306418
#REF!,2019,adacel,cdc,26.99283141
#REF!,2020,adacel,cdc,27.18744321
#REF!,2021,adacel,cdc,27.54789399
#REF!,2022,adacel,cdc,27.8344996
#REF!,2023,adacel,cdc,27.99393681
#REF!,2009,adacel,private,48.09555801
#REF!,2010,adacel,private,46.91205862
#REF!,2011,adacel,private,47.79319347
#REF!,2012,adacel,private,47.59672182
#REF!,2013,adacel,private,48.72776295
#REF!,2014,adacel,private,48.41998459
#REF!,2015,adacel,private,49.51528445
#REF!,2016,adacel,private,50.33123843
#REF!,2017,adacel,private,49.60445532
#REF!,2018,adacel,private,49.61591389
#REF!,2019,adacel,private,50.14012915
#REF!,2020,adacel,private,50.30473074
#REF!,2021,adacel,private,50.08624775
#REF!,2022,adacel,private,50.30640705
#REF!,2023,adacel,private,52.24371703
#REF!,2005,adacel,cdc,44.53917007
#REF!,2006,adacel,cdc,43.22606743
#REF!,2007,adacel,cdc,42.50628306
#REF!,2008,adacel,cdc,41.55220515
#REF!,2009,adacel,cdc,39.51211352
#REF!,2010,adacel,cdc,35.60022454
#REF!,2011,adacel,cdc,36.10431655
#REF!,2012,adacel,cdc,36.49683685
#REF!,2013,adacel,cdc,36.26715697
#REF!,2014,adacel,cdc,35.71894909
#REF!,2015,adacel,cdc,36.45988024
#REF!,2016,adacel,cdc,36.36321855
#REF!,2017,adacel,cdc,35.51373281
#REF!,2018,adacel,cdc,34.67139121
#REF!,2019,adacel,cdc,34.75621419
#REF!,2020,adacel,cdc,34.84032559
#REF!,2021,adacel,cdc,34.50264725
#REF!,2022,adacel,cdc,34.77508105
#REF!,2023,adacel,cdc,35.36403297
#REF!,2005,adacel,private,51.78131155
#REF!,2006,adacel,private,50.25469628
#REF!,2007,adacel,private,49.84370021
#REF!,2008,adacel,private,49.40473428
#REF!,2009,adacel,private,48.09555801
#REF!,2010,adacel,private,46.91205862
#REF!,2011,adacel,private,47.79319347
#REF!,2012,adacel,private,48.26173566
#REF!,2013,adacel,private,48.72776295
#REF!,2014,adacel,private,48.41998459
#REF!,2015,adacel,private,49.51528445
#REF!,2016,adacel,private,50.33123843
#REF!,2017,adacel,private,49.60445532
#REF!,2018,adacel,private,49.61591389
#REF!,2019,adacel,private,50.14012915
#REF!,2020,adacel,private,50.30473074
#REF!,2021,adacel,private,50.2864124
#REF!,2022,adacel,private,50.90290141
#REF!,2023,adacel,private,52.24371703
#REF!,2015,bexsero,cdc,143.468154
#REF!,2016,bexsero,cdc,135.0868532
#REF!,2017,bexsero,cdc,121.2501563
#REF!,2018,bexsero,cdc,119.0041732
#REF!,2019,bexsero,cdc,114.5415326
#REF!,2020,bexsero,cdc,113.3071064
#REF!,2021,bexsero,cdc,114.0222884
#REF!,2022,bexsero,cdc,117.2093772
#REF!,2023,bexsero,cdc,122.7398956
#REF!,2015,bexsero,private,188.4961647
#REF!,2016,bexsero,private,186.3368627
#REF!,2017,bexsero,private,183.6461583
#REF!,2018,bexsero,private,184.5049587
#REF!,2019,bexsero,private,186.8151054
#REF!,2020,bexsero,private,187.3271844
#REF!,2021,bexsero,private,199.1827302
#REF!,2022,bexsero,private,200.4937513
#REF!,2023,bexsero,private,210.4680522
#REF!,2015,bexsero,cdc,144.1717166
#REF!,2016,bexsero,cdc,130.7678238
#REF!,2017,bexsero,cdc,119.5213753
#REF!,2018,bexsero,cdc,124.2542903
#REF!,2019,bexsero,cdc,128.1638274
#REF!,2020,bexsero,cdc,126.0977292
#REF!,2021,bexsero,cdc,132.1778225
#REF!,2022,bexsero,cdc,136.095901
#REF!,2023,bexsero,cdc,140.0494396
#REF!,2015,bexsero,private,188.4961647
#REF!,2016,bexsero,private,186.3368627
#REF!,2017,bexsero,private,183.6461583
#REF!,2018,bexsero,private,184.5049587
#REF!,2019,bexsero,private,186.8151054
#REF!,2020,bexsero,private,187.3271844
#REF!,2021,bexsero,private,199.1827302
#REF!,2022,bexsero,private,202.9292028
#REF!,2023,bexsero,private,210.4680522
#REF!,2009,boostrix,cdc,34.02539076
#REF!,2010,boostrix,cdc,32.92519611
#REF!,2011,boostrix,cdc,32.46649889
#REF!,2012,boostrix,cdc,31.31089146
#REF!,2013,boostrix,cdc,30.17516683
#REF!,2014,boostrix,cdc,30.15904038
#REF!,2015,boostrix,cdc,28.14556707
#REF!,2016,boostrix,cdc,27.72541442
#REF!,2017,boostrix,cdc,27.83261995
#REF!,2018,boostrix,cdc,27.48165357
#REF!,2019,boostrix,cdc,27.07657925
#REF!,2020,boostrix,cdc,26.82885309
#REF!,2021,boostrix,cdc,26.57488426
#REF!,2022,boostrix,cdc,26.86732786
#REF!,2023,boostrix,cdc,27.65792582
#REF!,2009,boostrix,private,48.24975163
#REF!,2010,boostrix,private,47.06245795
#REF!,2011,boostrix,private,46.21772895
#REF!,2012,boostrix,private,45.40230899
#REF!,2013,boostrix,private,44.78236581
#REF!,2014,boostrix,private,44.28081884
#REF!,2015,boostrix,private,44.03129695
#REF!,2016,boostrix,private,43.52690011
#REF!,2017,boostrix,private,43.92091226
#REF!,2018,boostrix,private,44.72264877
#REF!,2019,boostrix,private,45.0834082
#REF!,2020,boostrix,private,44.79542486
#REF!,2021,boostrix,private,45.39622771
#REF!,2022,boostrix,private,45.07131144
#REF!,2023,boostrix,private,45.96824451
#REF!,2005,boostrix,cdc,41.64231348
#REF!,2006,boostrix,cdc,42.43051933
#REF!,2007,boostrix,cdc,41.68326846
#REF!,2008,boostrix,cdc,40.58764572
#REF!,2009,boostrix,cdc,37.84740142
#REF!,2010,boostrix,cdc,35.7313419
#REF!,2011,boostrix,cdc,36.12217037
#REF!,2012,boostrix,cdc,36.49683685
#REF!,2013,boostrix,cdc,36.34421769
#REF!,2014,boostrix,cdc,36.1244295
#REF!,2015,boostrix,cdc,36.46703184
#REF!,2016,boostrix,cdc,36.38866301
#REF!,2017,boostrix,cdc,35.88910376
#REF!,2018,boostrix,cdc,35.23560056
#REF!,2019,boostrix,cdc,35.29350101
#REF!,2020,boostrix,cdc,35.37991907
#REF!,2021,boostrix,cdc,35.34651848
#REF!,2022,boostrix,cdc,35.48452734
#REF!,2023,boostrix,cdc,35.76195055
#REF!,2005,boostrix,private,51.0570974
#REF!,2006,boostrix,private,50.55978511
#REF!,2007,boostrix,private,49.13881242
#REF!,2008,boostrix,private,48.01221506
#REF!,2009,boostrix,private,48.24975163
#REF!,2010,boostrix,private,47.06245795
#REF!,2011,boostrix,private,46.21772895
#REF!,2012,boostrix,private,45.40230899
#REF!,2013,boostrix,private,44.78236581
#REF!,2014,boostrix,private,44.28081884
#REF!,2015,boostrix,private,44.03129695
#REF!,2016,boostrix,private,44.44844167
#REF!,2017,boostrix,private,44.52972879
#REF!,2018,boostrix,private,44.72264877
#REF!,2019,boostrix,private,45.0834082
#REF!,2020,boostrix,private,44.79542486
#REF!,2021,boostrix,private,45.39622771
#REF!,2022,boostrix,private,45.38728259
#REF!,2023,boostrix,private,45.96824451
#REF!,2003,daptacel,cdc,19.76072417
#REF!,2004,daptacel,cdc,19.05450395
#REF!,2005,daptacel,cdc,18.46746076
#REF!,2006,daptacel,cdc,17.92300357
#REF!,2007,daptacel,cdc,17.69481373
#REF!,2008,daptacel,cdc,17.48898555
#REF!,2009,daptacel,cdc,17.50033974
#REF!,2010,daptacel,cdc,18.1594799
#REF!,2011,daptacel,cdc,17.75102719
#REF!,2012,daptacel,cdc,17.97397565
#REF!,2013,daptacel,cdc,18.23023202
#REF!,2014,daptacel,cdc,18.13685736
#REF!,2015,daptacel,cdc,18.61722173
#REF!,2016,daptacel,cdc,19.19298665
#REF!,2017,daptacel,cdc,19.47999483
#REF!,2018,daptacel,cdc,19.62513092
#REF!,2019,daptacel,cdc,19.78979404
#REF!,2020,daptacel,cdc,19.80721901
#REF!,2021,daptacel,cdc,19.88872757
#REF!,2022,daptacel,cdc,20.10827379
#REF!,2023,daptacel,cdc,20.54392308
#REF!,2003,daptacel,private,32.16361287
#REF!,2004,daptacel,private,32.93813859
#REF!,2005,daptacel,private,31.92335962
#REF!,2006,daptacel,private,30.98219597
#REF!,2007,daptacel,private,29.87639795
#REF!,2008,daptacel,private,29.09111257
#REF!,2009,daptacel,private,29.47000732
#REF!,2010,daptacel,private,29.74820646
#REF!,2011,daptacel,private,30.03229258
#REF!,2012,daptacel,private,30.56376401
#REF!,2013,daptacel,private,30.83696502
#REF!,2014,daptacel,private,30.63690209
#REF!,2015,daptacel,private,31.73699033
#REF!,2016,daptacel,private,32.9320701
#REF!,2017,daptacel,private,33.35409441
#REF!,2018,daptacel,private,33.64551123
#REF!,2019,daptacel,private,33.98513221
#REF!,2020,daptacel,private,34.07393087
#REF!,2021,daptacel,private,34.34601661
#REF!,2022,daptacel,private,34.51556485
#REF!,2023,daptacel,private,35.60916209
#REF!,2022,dengvaxia,cdc,95.93893867
#REF!,2023,dengvaxia,cdc,95.46516484
#REF!,2022,dengvaxia,private,100.9883565
#REF!,2023,dengvaxia,private,100.8113736
#REF!,2001,engerixb,cdc,38.36382086
#REF!,2002,engerixb,cdc,37.40276702
#REF!,2003,engerixb,cdc,37.2944177
#REF!,2004,engerixb,cdc,36.21529978
#REF!,2005,engerixb,cdc,35.12438615
#REF!,2006,engerixb,cdc,34.72606078
#REF!,2007,engerixb,cdc,33.85301081
#REF!,2008,engerixb,cdc,32.7021185
#REF!,2009,engerixb,cdc,33.11350216
#REF!,2010,engerixb,cdc,34.28299082
#REF!,2011,engerixb,cdc,34.08720663
#REF!,2012,engerixb,cdc,31.7825796
#REF!,2013,engerixb,cdc,29.61673877
#REF!,2014,engerixb,cdc,29.69726053
#REF!,2015,engerixb,cdc,28.483464
#REF!,2016,engerixb,cdc,28.67345134
#REF!,2017,engerixb,cdc,29.37842641
#REF!,2018,engerixb,cdc,29.95011258
#REF!,2019,engerixb,cdc,31.46682051
#REF!,2020,engerixb,cdc,30.84639538
#REF!,2021,engerixb,cdc,31.26660032
#REF!,2022,engerixb,cdc,34.16772728
#REF!,2023,engerixb,cdc,34.86649451
#REF!,2001,engerixb,private,85.35743883
#REF!,2002,engerixb,private,83.21914571
#REF!,2003,engerixb,private,79.04647327
#REF!,2004,engerixb,private,72.70600919
#REF!,2005,engerixb,private,74.35506652
#REF!,2006,engerixb,private,71.21982172
#REF!,2007,engerixb,private,68.25211601
#REF!,2008,engerixb,private,67.22217771
#REF!,2009,engerixb,private,67.459706
#REF!,2010,engerixb,private,65.79970819
#REF!,2011,engerixb,private,64.61866231
#REF!,2012,engerixb,private,63.47859446
#REF!,2013,engerixb,private,62.6118297
#REF!,2014,engerixb,private,61.91059891
#REF!,2015,engerixb,private,61.56173342
#REF!,2016,engerixb,private,60.85651814
#REF!,2017,engerixb,private,61.76719604
#REF!,2018,engerixb,private,63.30963696
#REF!,2019,engerixb,private,64.03510625
#REF!,2020,engerixb,private,64.66218495
#REF!,2021,engerixb,private,64.6181444
#REF!,2022,engerixb,private,64.35632667
#REF!,2023,engerixb,private,66.62959615
#REF!,2001,engerixb,cdc,14.8505113
#REF!,2002,engerixb,cdc,15.4401875
#REF!,2003,engerixb,cdc,14.17313565
#REF!,2004,engerixb,cdc,13.45023808
#REF!,2005,engerixb,cdc,13.73022481
#REF!,2006,engerixb,cdc,12.7523271
#REF!,2007,engerixb,cdc,12.33553636
#REF!,2008,engerixb,cdc,12.15344889
#REF!,2009,engerixb,cdc,12.44439187
#REF!,2010,engerixb,cdc,12.68305731
#REF!,2011,engerixb,cdc,12.7090132
#REF!,2012,engerixb,cdc,12.84758919
#REF!,2013,engerixb,cdc,12.9762116
#REF!,2014,engerixb,cdc,13.02234859
#REF!,2015,engerixb,cdc,12.99245726
#REF!,2016,engerixb,cdc,13.29570025
#REF!,2017,engerixb,cdc,13.84980718
#REF!,2018,engerixb,cdc,15.25515825
#REF!,2019,engerixb,cdc,17.11282438
#REF!,2020,engerixb,cdc,16.88216983
#REF!,2021,engerixb,cdc,16.29613502
#REF!,2022,engerixb,cdc,16.44619879
#REF!,2023,engerixb,cdc,16.73745604
#REF!,2001,engerixb,private,39.93137483
#REF!,2002,engerixb,private,38.93105212
#REF!,2003,engerixb,private,36.47035165
#REF!,2004,engerixb,private,31.93684309
#REF!,2005,engerixb,private,30.95291266
#REF!,2006,engerixb,private,30.0403597
#REF!,2007,engerixb,private,28.96817714
#REF!,2008,engerixb,private,28.20676387
#REF!,2009,engerixb,private,27.45931271
#REF!,2010,engerixb,private,26.78361455
#REF!,2011,engerixb,private,26.30287264
#REF!,2012,engerixb,private,25.83881074
#REF!,2013,engerixb,private,25.4859962
#REF!,2014,engerixb,private,25.20056188
#REF!,2015,engerixb,private,25.05855701
#REF!,2016,engerixb,private,25.66696101
#REF!,2017,engerixb,private,25.59050666
#REF!,2018,engerixb,private,25.67072398
#REF!,2019,engerixb,private,25.95840744
#REF!,2020,engerixb,private,26.0086697
#REF!,2021,engerixb,private,26.43844228
#REF!,2022,engerixb,private,26.61573974
#REF!,2023,engerixb,private,27.27087637
#REF!,2015,gardasil9,cdc,142.6356048
#REF!,2016,gardasil9,cdc,137.987808
#REF!,2017,gardasil9,cdc,132.7913034
#REF!,2018,gardasil9,cdc,142.8682134
#REF!,2019,gardasil9,cdc,159.3417375
#REF!,2020,gardasil9,cdc,151.1151962
#REF!,2021,gardasil9,cdc,156.9311166
#REF!,2022,gardasil9,cdc,165.4369335
#REF!,2023,gardasil9,cdc,171.4823269
#REF!,2015,gardasil9,private,196.4825621
#REF!,2016,gardasil9,private,212.0723868
#REF!,2017,gardasil9,private,225.477924
#REF!,2018,gardasil9,private,230.8211476
#REF!,2019,gardasil9,private,243.2334943
#REF!,2020,gardasil9,private,245.000162
#REF!,2021,gardasil9,private,248.489257
#REF!,2022,gardasil9,private,261.4724159
#REF!,2023,gardasil9,private,268.7091264
#REF!,2015,gardasil9,cdc,157.4338729
#REF!,2016,gardasil9,cdc,158.8293025
#REF!,2017,gardasil9,cdc,170.1533929
#REF!,2018,gardasil9,cdc,183.02052
#REF!,2019,gardasil9,cdc,192.6436955
#REF!,2020,gardasil9,cdc,198.6311315
#REF!,2021,gardasil9,cdc,202.6687376
#REF!,2022,gardasil9,cdc,209.2700363
#REF!,2023,gardasil9,cdc,220.5305495
#REF!,2015,gardasil9,private,194.7414389
#REF!,2016,gardasil9,private,212.0723868
#REF!,2017,gardasil9,private,225.477924
#REF!,2018,gardasil9,private,230.8211476
#REF!,2019,gardasil9,private,243.2334943
#REF!,2020,gardasil9,private,245.000162
#REF!,2021,gardasil9,private,248.6227001
#REF!,2022,gardasil9,private,261.4724159
#REF!,2023,gardasil9,private,268.7091264
#REF!,2001,havrix,cdc,27.75395556
#REF!,2002,havrix,cdc,27.05868994
#REF!,2003,havrix,cdc,26.12409462
#REF!,2004,havrix,cdc,26.52685844
#REF!,2005,havrix,cdc,26.77801706
#REF!,2006,havrix,cdc,26.4867313
#REF!,2007,havrix,cdc,25.81603125
#REF!,2008,havrix,cdc,24.93995336
#REF!,2009,havrix,cdc,25.39520809
#REF!,2010,havrix,cdc,26.43612598
#REF!,2011,havrix,cdc,26.14144433
#REF!,2012,havrix,cdc,25.62651785
#REF!,2013,havrix,cdc,27.79293579
#REF!,2014,havrix,cdc,29.91402862
#REF!,2015,havrix,cdc,30.1711124
#REF!,2016,havrix,cdc,29.8192799
#REF!,2017,havrix,cdc,29.40705002
#REF!,2018,havrix,cdc,30.28656769
#REF!,2019,havrix,cdc,32.53935049
#REF!,2020,havrix,cdc,34.69997896
#REF!,2021,havrix,cdc,36.3076159
#REF!,2022,havrix,cdc,38.36263385
#REF!,2023,havrix,cdc,38.569
#REF!,2001,havrix,private,98.09587741
#REF!,2002,havrix,private,95.63847308
#REF!,2003,havrix,private,89.55767976
#REF!,2004,havrix,private,78.31027506
#REF!,2005,havrix,private,81.26820786
#REF!,2006,havrix,private,77.79691909
#REF!,2007,havrix,private,74.52832846
#REF!,2008,havrix,private,74.59851908
#REF!,2009,havrix,private,78.23864446
#REF!,2010,havrix,private,79.0849826
#REF!,2011,havrix,private,77.69902148
#REF!,2012,havrix,private,77.036639
#REF!,2013,havrix,private,75.90349222
#REF!,2014,havrix,private,75.08151998
#REF!,2015,havrix,private,74.71036613
#REF!,2016,havrix,private,73.86439985
#REF!,2017,havrix,private,73.88835093
#REF!,2018,havrix,private,74.69303493
#REF!,2019,havrix,private,75.55813129
#REF!,2020,havrix,private,75.68950803
#REF!,2021,havrix,private,76.85010467
#REF!,2022,havrix,private,76.72975158
#REF!,2023,havrix,private,79.4493544
#REF!,2001,havrix,cdc,18.39813344
#REF!,2002,havrix,cdc,17.93724096
#REF!,2003,havrix,cdc,17.39974129
#REF!,2004,havrix,cdc,16.66335051
#REF!,2005,havrix,cdc,17.71161198
#REF!,2006,havrix,cdc,17.16047457
#REF!,2007,havrix,cdc,16.60552971
#REF!,2008,havrix,cdc,16.16906212
#REF!,2009,havrix,cdc,16.21539296
#REF!,2010,havrix,cdc,16.44304063
#REF!,2011,havrix,cdc,17.23840609
#REF!,2012,havrix,cdc,17.70345253
#REF!,2013,havrix,cdc,18.39274101
#REF!,2014,havrix,cdc,18.89326168
#REF!,2015,havrix,cdc,19.69666211
#REF!,2016,havrix,cdc,20.43040252
#REF!,2017,havrix,cdc,21.09521981
#REF!,2018,havrix,cdc,21.70973531
